DATE,DTWEXBGS
2015-01-30,105.5886
2015-02-02,105.206
2015-02-03,104.6064
2015-02-04,104.7852
2015-02-05,104.4917
2015-02-06,105.1285
2015-02-09,104.9891
2015-02-10,105.2899
2015-02-11,105.7903
2015-02-12,104.9387
2015-02-13,104.8454
2015-02-16,.
2015-02-17,.
2015-02-18,105.2515
2015-02-19,105.1409
2015-02-20,105.3389
2015-02-23,105.5361
2015-02-24,105.5474
2015-02-25,105.0504
2015-02-26,105.5023
2015-02-27,105.5983
2015-03-02,105.8153
2015-03-03,105.5564
2015-03-04,106.1335
2015-03-05,.
2015-03-06,107.4339
2015-03-09,107.5201
2015-03-10,108.1168
2015-03-11,108.5238
2015-03-12,108.1743
2015-03-13,108.9176
2015-03-16,108.6425
2015-03-17,108.5807
2015-03-18,108.4082
2015-03-19,108.1828
2015-03-20,107.1673
2015-03-23,106.5024
2015-03-24,106.4402
2015-03-25,106.2638
2015-03-26,106.5584
2015-03-27,106.8918
2015-03-30,107.3943
2015-03-31,107.4398
2015-04-01,107.0602
2015-04-02,106.674
2015-04-03,105.8863
2015-04-06,105.7878
2015-04-07,106.449
2015-04-08,106.4233
2015-04-09,107.0337
2015-04-10,107.4528
2015-04-13,107.751
2015-04-14,107.0549
2015-04-15,107.1857
2015-04-16,106.2763
2015-04-17,106.3292
2015-04-20,106.4904
2015-04-21,106.5584
2015-04-22,106.5817
2015-04-23,106.166
2015-04-24,105.9052
2015-04-27,105.6893
2015-04-28,105.1236
2015-04-29,104.5636
2015-04-30,105.3122
2015-05-01,105.6384
2015-05-04,105.6681
2015-05-05,105.2398
2015-05-06,104.6937
2015-05-07,105.1943
2015-05-08,104.8426
2015-05-11,105.3077
2015-05-12,104.8926
2015-05-13,104.361
2015-05-14,104.2361
2015-05-15,104.0204
2015-05-18,104.607
2015-05-19,105.345
2015-05-20,105.5607
2015-05-21,105.3811
2015-05-22,105.849
2015-05-25,.
2015-05-26,106.7297
2015-05-27,106.9082
2015-05-28,106.9202
2015-05-29,106.7391
2015-06-01,107.2241
2015-06-02,106.4509
2015-06-03,106.1445
2015-06-04,106.4727
2015-06-05,107.1339
2015-06-08,106.7696
2015-06-09,106.224
2015-06-10,105.8039
2015-06-11,106.0936
2015-06-12,105.9018
2015-06-15,105.9991
2015-06-16,106.0476
2015-06-17,106.0582
2015-06-18,105.1022
2015-06-19,105.4499
2015-06-22,105.3849
2015-06-23,105.968
2015-06-24,106.2524
2015-06-25,106.1518
2015-06-26,106.4119
2015-06-29,106.3787
2015-06-30,106.5194
2015-07-01,107.0103
2015-07-02,106.9109
2015-07-03,.
2015-07-06,107.1346
2015-07-07,107.7853
2015-07-08,107.4736
2015-07-09,107.5598
2015-07-10,107.2133
2015-07-13,107.5852
2015-07-14,107.4846
2015-07-15,108.0152
2015-07-16,108.1729
2015-07-17,108.5377
2015-07-20,108.6947
2015-07-21,108.3896
2015-07-22,108.782
2015-07-23,108.7568
2015-07-24,109.0177
2015-07-27,108.6927
2015-07-28,108.6884
2015-07-29,108.6043
2015-07-30,109.4331
2015-07-31,108.7822
2015-08-03,109.2144
2015-08-04,109.2248
2015-08-05,109.8424
2015-08-06,109.7224
2015-08-07,109.4379
2015-08-10,109.1934
2015-08-11,109.9467
2015-08-12,109.4658
2015-08-13,109.9028
2015-08-14,109.9176
2015-08-17,110.1438
2015-08-18,110.2507
2015-08-19,110.4336
2015-08-20,110.108
2015-08-21,110.1447
2015-08-24,109.9309
2015-08-25,110.3397
2015-08-26,110.581
2015-08-27,110.4838
2015-08-28,110.6717
2015-08-31,110.5624
2015-09-01,110.4509
2015-09-02,110.7982
2015-09-03,110.8569
2015-09-04,111.1021
2015-09-07,.
2015-09-08,110.7945
2015-09-09,110.9228
2015-09-10,110.6335
2015-09-11,110.6112
2015-09-14,110.5008
2015-09-15,110.6397
2015-09-16,110.1024
2015-09-17,110.1215
2015-09-18,109.8168
2015-09-21,110.6417
2015-09-22,111.197
2015-09-23,111.6291
2015-09-24,111.4457
2015-09-25,111.3728
2015-09-28,111.3917
2015-09-29,111.5223
2015-09-30,111.3314
2015-10-01,111.0442
2015-10-02,110.7009
2015-10-05,110.4447
2015-10-06,110.1373
2015-10-07,109.8164
2015-10-08,109.6455
2015-10-09,109.0785
2015-10-12,.
2015-10-13,109.4122
2015-10-14,109.1247
2015-10-15,108.6674
2015-10-16,108.9959
2015-10-19,109.3861
2015-10-20,109.3371
2015-10-21,109.775
2015-10-22,110.0346
2015-10-23,110.4333
2015-10-26,110.2093
2015-10-27,110.4878
2015-10-28,110.2338
2015-10-29,110.8087
2015-10-30,110.2082
2015-11-02,110.2191
2015-11-03,110.2443
2015-11-04,110.7142
2015-11-05,110.8306
2015-11-06,111.7606
2015-11-09,111.9116
2015-11-10,111.9923
2015-11-11,.
2015-11-12,111.7968
2015-11-13,112.0268
2015-11-16,112.2202
2015-11-17,112.3144
2015-11-18,112.3666
2015-11-19,111.5752
2015-11-20,111.7802
2015-11-23,112.1129
2015-11-24,111.7641
2015-11-25,111.894
2015-11-26,.
2015-11-27,112.2828
2015-11-30,112.3404
2015-12-01,112.1137
2015-12-02,112.3719
2015-12-03,111.6411
2015-12-04,111.5467
2015-12-07,112.3059
2015-12-08,112.5489
2015-12-09,112.1921
2015-12-10,112.2676
2015-12-11,112.7151
2015-12-14,112.7525
2015-12-15,112.8613
2015-12-16,112.9868
2015-12-17,113.818
2015-12-18,113.2841
2015-12-21,113.4148
2015-12-22,113.2113
2015-12-23,113.1851
2015-12-24,113.05
2015-12-25,.
2015-12-28,113.0465
2015-12-29,113.1668
2015-12-30,113.471
2015-12-31,113.3432
2016-01-01,.
2016-01-04,114.1599
2016-01-05,114.2653
2016-01-06,114.6181
2016-01-07,114.6521
2016-01-08,115.0101
2016-01-11,115.0145
2016-01-12,115.3133
2016-01-13,115.143
2016-01-14,115.3852
2016-01-15,115.7411
2016-01-18,.
2016-01-19,115.816
2016-01-20,116.3505
2016-01-21,115.9838
2016-01-22,.
2016-01-25,.
2016-01-26,.
2016-01-27,115.5091
2016-01-28,115.2229
2016-01-29,115.5733
2016-02-01,115.3335
2016-02-02,115.5536
2016-02-03,114.615
2016-02-04,113.6017
2016-02-05,114.294
2016-02-08,114.4357
2016-02-09,114.1277
2016-02-10,114.2885
2016-02-11,114.1853
2016-02-12,114.2999
2016-02-15,.
2016-02-16,114.491
2016-02-17,113.8637
2016-02-18,113.8899
2016-02-19,113.9562
2016-02-22,113.8232
2016-02-23,114.177
2016-02-24,114.1715
2016-02-25,113.922
2016-02-26,114.3705
2016-02-29,114.2414
2016-03-01,113.9261
2016-03-02,113.7962
2016-03-03,113.248
2016-03-04,112.6384
2016-03-07,112.6216
2016-03-08,112.8463
2016-03-09,112.4264
2016-03-10,112.419
2016-03-11,111.7408
2016-03-14,112.1686
2016-03-15,112.5542
2016-03-16,112.7756
2016-03-17,110.4447
2016-03-18,110.3999
2016-03-21,110.7367
2016-03-22,110.7872
2016-03-23,111.5469
2016-03-24,111.8156
2016-03-25,111.7694
2016-03-28,111.3574
2016-03-29,111.3733
2016-03-30,110.2298
2016-03-31,109.9187
2016-04-01,110.2972
2016-04-04,110.3983
2016-04-05,110.9474
2016-04-06,110.5344
2016-04-07,110.8873
2016-04-08,110.4208
2016-04-11,109.9753
2016-04-12,109.8155
2016-04-13,110.143
2016-04-14,110.1684
2016-04-15,110.1927
2016-04-18,109.9887
2016-04-19,109.2777
2016-04-20,109.3919
2016-04-21,109.8527
2016-04-22,110.2325
2016-04-25,110.1861
2016-04-26,109.7491
2016-04-27,109.8479
2016-04-28,109.2142
2016-04-29,108.8269
2016-05-02,108.6706
2016-05-03,109.3609
2016-05-04,109.995
2016-05-05,110.2413
2016-05-06,110.3798
2016-05-09,110.9464
2016-05-10,110.8222
2016-05-11,110.2802
2016-05-12,110.6932
2016-05-13,111.2518
2016-05-16,111.1215
2016-05-17,111.0865
2016-05-18,111.4994
2016-05-19,112.2332
2016-05-20,112.1821
2016-05-23,112.284
2016-05-24,112.2912
2016-05-25,112.2001
2016-05-26,111.8979
2016-05-27,112.0822
2016-05-30,.
2016-05-31,112.4276
2016-06-01,112.4619
2016-06-02,112.4563
2016-06-03,111.445
2016-06-06,111.2294
2016-06-07,110.8377
2016-06-08,110.1913
2016-06-09,110.6164
2016-06-10,111.1023
2016-06-13,111.5033
2016-06-14,111.9822
2016-06-15,111.7668
2016-06-16,112.2343
2016-06-17,111.5329
2016-06-20,110.8693
2016-06-21,111.0076
2016-06-22,110.768
2016-06-23,110.262
2016-06-24,112.1347
2016-06-27,113.1289
2016-06-28,112.7533
2016-06-29,111.8586
2016-06-30,112.1605
2016-07-01,111.6496
2016-07-04,.
2016-07-05,112.4216
2016-07-06,112.5422
2016-07-07,112.576
2016-07-08,112.3948
2016-07-11,112.5239
2016-07-12,112.1088
2016-07-13,112.0252
2016-07-14,111.7679
2016-07-15,112.2819
2016-07-18,112.245
2016-07-19,112.6366
2016-07-20,112.6729
2016-07-21,112.6226
2016-07-22,112.9876
2016-07-25,113.1772
2016-07-26,113.058
2016-07-27,113.2156
2016-07-28,112.7381
2016-07-29,111.8728
2016-08-01,111.9745
2016-08-02,111.7113
2016-08-03,111.9407
2016-08-04,111.9136
2016-08-05,112.3576
2016-08-08,112.1441
2016-08-09,111.7204
2016-08-10,111.3222
2016-08-11,111.1937
2016-08-12,111.1769
2016-08-15,110.9194
2016-08-16,110.4278
2016-08-17,110.9442
2016-08-18,110.3118
2016-08-19,110.8147
2016-08-22,110.9982
2016-08-23,110.94
2016-08-24,111.2944
2016-08-25,111.1712
2016-08-26,111.2021
2016-08-29,111.8761
2016-08-30,112.2915
2016-08-31,112.4023
2016-09-01,112.1722
2016-09-02,111.9997
2016-09-05,.
2016-09-06,110.96
2016-09-07,110.9704
2016-09-08,111.2596
2016-09-09,111.9867
2016-09-12,112.1505
2016-09-13,112.5196
2016-09-14,112.4667
2016-09-15,112.4742
2016-09-16,113.1754
2016-09-19,112.9018
2016-09-20,113.1836
2016-09-21,112.9829
2016-09-22,112.2579
2016-09-23,112.7153
2016-09-26,112.7101
2016-09-27,112.5503
2016-09-28,112.6271
2016-09-29,112.2866
2016-09-30,112.2782
2016-10-03,112.5062
2016-10-04,112.6563
2016-10-05,112.7931
2016-10-06,113.0049
2016-10-07,113.2897
2016-10-10,.
2016-10-11,113.444
2016-10-12,113.742
2016-10-13,113.6216
2016-10-14,113.7097
2016-10-17,113.5465
2016-10-18,113.1372
2016-10-19,113.0524
2016-10-20,113.401
2016-10-21,113.8993
2016-10-24,113.8549
2016-10-25,113.6777
2016-10-26,113.811
2016-10-27,114.1976
2016-10-28,114.0909
2016-10-31,114.0167
2016-11-01,113.9895
2016-11-02,113.9188
2016-11-03,113.7647
2016-11-04,113.5812
2016-11-07,113.5424
2016-11-08,113.2998
2016-11-09,114.6939
2016-11-10,115.9362
2016-11-11,.
2016-11-14,117.2232
2016-11-15,116.7709
2016-11-16,116.8047
2016-11-17,116.8937
2016-11-18,117.592
2016-11-21,117.4747
2016-11-22,117.4493
2016-11-23,118.0342
2016-11-24,.
2016-11-25,118.0187
2016-11-28,117.7263
2016-11-29,117.6427
2016-11-30,117.7622
2016-12-01,117.6629
2016-12-02,117.3104
2016-12-05,117.0996
2016-12-06,116.9212
2016-12-07,116.6706
2016-12-08,117.0312
2016-12-09,117.2818
2016-12-12,116.9147
2016-12-13,116.8015
2016-12-14,116.7318
2016-12-15,118.8056
2016-12-16,118.3569
2016-12-19,118.386
2016-12-20,118.6283
2016-12-21,118.5794
2016-12-22,118.8192
2016-12-23,118.7839
2016-12-26,.
2016-12-27,118.949
2016-12-28,119.2288
2016-12-29,118.662
2016-12-30,118.345
2017-01-02,.
2017-01-03,119.0881
2017-01-04,118.8785
2017-01-05,117.9987
2017-01-06,118.3476
2017-01-09,118.4089
2017-01-10,118.5365
2017-01-11,119.0197
2017-01-12,117.7984
2017-01-13,117.9865
2017-01-16,.
2017-01-17,117.2644
2017-01-18,117.7232
2017-01-19,118.3174
2017-01-20,.
2017-01-23,117.2477
2017-01-24,117.0513
2017-01-25,116.9353
2017-01-26,117.2761
2017-01-27,117.0725
2017-01-30,116.7311
2017-01-31,116.2235
2017-02-01,116.391
2017-02-02,115.902
2017-02-03,115.6244
2017-02-06,116.0489
2017-02-07,116.4069
2017-02-08,116.1371
2017-02-09,116.3044
2017-02-10,116.1461
2017-02-13,116.3407
2017-02-14,116.3925
2017-02-15,116.2139
2017-02-16,116.0046
2017-02-17,116.4014
2017-02-20,.
2017-02-21,116.59
2017-02-22,116.2112
2017-02-23,115.6503
2017-02-24,115.8119
2017-02-27,115.6739
2017-02-28,116.0011
2017-03-01,116.4353
2017-03-02,116.84
2017-03-03,116.6408
2017-03-06,116.4283
2017-03-07,116.4272
2017-03-08,116.8719
2017-03-09,116.9931
2017-03-10,116.6132
2017-03-13,116.3978
2017-03-14,116.5618
2017-03-15,116.3555
2017-03-16,115.4432
2017-03-17,115.276
2017-03-20,115.0402
2017-03-21,114.8099
2017-03-22,114.7917
2017-03-23,114.7881
2017-03-24,114.6352
2017-03-27,114.2332
2017-03-28,114.4173
2017-03-29,114.7141
2017-03-30,114.5218
2017-03-31,114.7914
2017-04-03,114.8707
2017-04-04,115.0011
2017-04-05,114.9468
2017-04-06,115.0155
2017-04-07,115.0515
2017-04-10,115.1068
2017-04-11,115.0061
2017-04-12,114.9133
2017-04-13,114.5029
2017-04-14,114.5339
2017-04-17,114.3257
2017-04-18,114.2559
2017-04-19,114.7914
2017-04-20,114.6198
2017-04-21,114.8118
2017-04-24,114.3652
2017-04-25,114.5113
2017-04-26,114.948
2017-04-27,114.9951
2017-04-28,114.7882
2017-05-01,114.5924
2017-05-02,114.6797
2017-05-03,114.664
2017-05-04,114.9084
2017-05-05,114.7734
2017-05-08,115.0903
2017-05-09,115.3938
2017-05-10,115.1146
2017-05-11,115.0669
2017-05-12,114.7479
2017-05-15,114.3504
2017-05-16,113.9924
2017-05-17,113.7512
2017-05-18,114.2701
2017-05-19,113.7014
2017-05-22,113.5456
2017-05-23,113.6874
2017-05-24,113.6757
2017-05-25,113.3726
2017-05-26,113.4838
2017-05-29,.
2017-05-30,113.5557
2017-05-31,113.2962
2017-06-01,113.302
2017-06-02,113.1915
2017-06-05,112.9761
2017-06-06,112.7099
2017-06-07,112.8197
2017-06-08,112.8354
2017-06-09,112.9556
2017-06-12,112.9831
2017-06-13,112.6261
2017-06-14,112.0727
2017-06-15,112.8699
2017-06-16,112.6145
2017-06-19,112.7563
2017-06-20,113.2685
2017-06-21,113.3318
2017-06-22,113.1642
2017-06-23,112.8657
2017-06-26,112.7623
2017-06-27,112.5494
2017-06-28,112.0744
2017-06-29,111.9981
2017-06-30,111.9897
2017-07-03,112.4268
2017-07-04,.
2017-07-05,112.6534
2017-07-06,112.42
2017-07-07,112.3132
2017-07-10,112.158
2017-07-11,112.1427
2017-07-12,111.5892
2017-07-13,111.5352
2017-07-14,110.9066
2017-07-17,110.9296
2017-07-18,110.4349
2017-07-19,110.4329
2017-07-20,110.2504
2017-07-21,110.1902
2017-07-24,110.1998
2017-07-25,110.2831
2017-07-26,110.3805
2017-07-27,110.2154
2017-07-28,109.9197
2017-07-31,109.8181
2017-08-01,109.8498
2017-08-02,109.7508
2017-08-03,109.8336
2017-08-04,110.2807
2017-08-07,110.373
2017-08-08,110.3956
2017-08-09,110.367
2017-08-10,110.1884
2017-08-11,110.0421
2017-08-14,110.0947
2017-08-15,110.4839
2017-08-16,110.4385
2017-08-17,110.1666
2017-08-18,110.04
2017-08-21,109.7342
2017-08-22,109.8373
2017-08-23,109.8082
2017-08-24,109.7511
2017-08-25,109.3405
2017-08-28,109.181
2017-08-29,109.0944
2017-08-30,109.4047
2017-08-31,109.3676
2017-09-01,109.0492
2017-09-04,.
2017-09-05,108.8654
2017-09-06,108.4885
2017-09-07,107.9211
2017-09-08,107.8071
2017-09-11,108.1518
2017-09-12,108.3233
2017-09-13,108.6618
2017-09-14,108.6175
2017-09-15,108.315
2017-09-18,108.6402
2017-09-19,108.6147
2017-09-20,108.4336
2017-09-21,108.9274
2017-09-22,108.7548
2017-09-25,109.3307
2017-09-26,109.7772
2017-09-27,110.0726
2017-09-28,110.2425
2017-09-29,110.0876
2017-10-02,110.3688
2017-10-03,110.3284
2017-10-04,110.2427
2017-10-05,110.5821
2017-10-06,110.7839
2017-10-09,.
2017-10-10,110.3037
2017-10-11,110.3042
2017-10-12,110.3156
2017-10-13,110.2678
2017-10-16,110.5443
2017-10-17,110.9149
2017-10-18,110.7218
2017-10-19,110.4583
2017-10-20,111.0382
2017-10-23,111.2144
2017-10-24,111.4036
2017-10-25,111.3921
2017-10-26,111.643
2017-10-27,112.1504
2017-10-30,111.9022
2017-10-31,111.8068
2017-11-01,111.7955
2017-11-02,111.5479
2017-11-03,111.9388
2017-11-06,111.7203
2017-11-07,111.9453
2017-11-08,111.6938
2017-11-09,111.5632
2017-11-10,.
2017-11-13,111.784
2017-11-14,111.5107
2017-11-15,111.4822
2017-11-16,111.2579
2017-11-17,111.0028
2017-11-20,111.261
2017-11-21,110.9836
2017-11-22,110.5642
2017-11-23,.
2017-11-24,110.0266
2017-11-27,110.1149
2017-11-28,110.3027
2017-11-29,110.3281
2017-11-30,110.4669
2017-12-01,110.1432
2017-12-04,110.3984
2017-12-05,110.4917
2017-12-06,110.8724
2017-12-07,111.0196
2017-12-08,111.2288
2017-12-11,111.0843
2017-12-12,111.523
2017-12-13,111.2777
2017-12-14,111.0914
2017-12-15,111.1302
2017-12-18,110.9107
2017-12-19,111.1277
2017-12-20,110.8384
2017-12-21,110.8806
2017-12-22,111.1018
2017-12-25,.
2017-12-26,110.9779
2017-12-27,110.8576
2017-12-28,110.5178
2017-12-29,110.0808
2018-01-01,.
2018-01-02,109.6469
2018-01-03,109.6775
2018-01-04,109.4802
2018-01-05,109.3517
2018-01-08,109.57
2018-01-09,109.9044
2018-01-10,109.6299
2018-01-11,109.491
2018-01-12,108.9035
2018-01-15,.
2018-01-16,108.3244
2018-01-17,108.155
2018-01-18,108.068
2018-01-19,107.9478
2018-01-22,108.1094
2018-01-23,108.0007
2018-01-24,107.0828
2018-01-25,106.5079
2018-01-26,106.6935
2018-01-29,107.1165
2018-01-30,107.1089
2018-01-31,106.7722
2018-02-01,106.4903
2018-02-02,107.1181
2018-02-05,107.333
2018-02-06,107.5233
2018-02-07,107.7198
2018-02-08,108.3049
2018-02-09,108.2605
2018-02-12,108.0358
2018-02-13,107.7602
2018-02-14,107.472
2018-02-15,106.9897
2018-02-16,107.0387
2018-02-19,.
2018-02-20,107.6276
2018-02-21,107.8707
2018-02-22,107.8696
2018-02-23,107.6829
2018-02-26,107.7373
2018-02-27,108.1757
2018-02-28,108.3928
2018-03-01,108.5384
2018-03-02,.
2018-03-05,108.3648
2018-03-06,107.8002
2018-03-07,108.0947
2018-03-08,108.2702
2018-03-09,107.9259
2018-03-12,107.9467
2018-03-13,107.7417
2018-03-14,107.8655
2018-03-15,108.2064
2018-03-16,108.4364
2018-03-19,108.3179
2018-03-20,108.4985
2018-03-21,.
2018-03-22,107.9965
2018-03-23,107.7526
2018-03-26,107.1851
2018-03-27,107.3391
2018-03-28,107.5763
2018-03-29,107.6678
2018-03-30,107.4811
2018-04-02,107.7059
2018-04-03,107.5648
2018-04-04,107.6387
2018-04-05,107.7304
2018-04-06,107.7912
2018-04-09,107.534
2018-04-10,107.3679
2018-04-11,107.1244
2018-04-12,107.2924
2018-04-13,107.2386
2018-04-16,107.0616
2018-04-17,107.0362
2018-04-18,107.1118
2018-04-19,107.5219
2018-04-20,108.181
2018-04-23,108.9357
2018-04-24,108.7932
2018-04-25,109.3473
2018-04-26,109.3668
2018-04-27,109.1755
2018-04-30,109.3381
2018-05-01,109.7461
2018-05-02,110.1641
2018-05-03,110.1821
2018-05-04,110.2516
2018-05-07,110.5738
2018-05-08,111.0647
2018-05-09,110.8832
2018-05-10,110.4064
2018-05-11,110.2863
2018-05-14,110.4098
2018-05-15,111.231
2018-05-16,111.3083
2018-05-17,111.3562
2018-05-18,111.7188
2018-05-21,111.6411
2018-05-22,111.1958
2018-05-23,111.6943
2018-05-24,111.4896
2018-05-25,111.5852
2018-05-28,.
2018-05-29,112.2132
2018-05-30,111.6741
2018-05-31,111.9906
2018-06-01,111.8279
2018-06-04,111.8261
2018-06-05,112.2657
2018-06-06,111.7546
2018-06-07,112.0751
2018-06-08,112.1087
2018-06-11,112.1127
2018-06-12,112.216
2018-06-13,112.2599
2018-06-14,112.861
2018-06-15,113.3398
2018-06-18,113.4919
2018-06-19,113.6408
2018-06-20,113.4804
2018-06-21,113.6131
2018-06-22,113.3069
2018-06-25,113.2886
2018-06-26,113.304
2018-06-27,113.8994
2018-06-28,113.8427
2018-06-29,113.2611
2018-07-02,114.1699
2018-07-03,113.3244
2018-07-04,.
2018-07-05,112.9783
2018-07-06,112.6453
2018-07-09,112.645
2018-07-10,112.5818
2018-07-11,112.8608
2018-07-12,112.7815
2018-07-13,113.0731
2018-07-16,112.8464
2018-07-17,113.153
2018-07-18,113.3374
2018-07-19,113.949
2018-07-20,113.324
2018-07-23,113.4274
2018-07-24,113.2069
2018-07-25,112.9241
2018-07-26,112.9198
2018-07-27,112.8144
2018-07-30,112.6066
2018-07-31,112.732
2018-08-01,112.8919
2018-08-02,113.1696
2018-08-03,113.0135
2018-08-06,113.2302
2018-08-07,112.9773
2018-08-08,113.1424
2018-08-09,113.3818
2018-08-10,114.3012
2018-08-13,114.8519
2018-08-14,114.6586
2018-08-15,115.1533
2018-08-16,114.6424
2018-08-17,114.5347
2018-08-20,114.3514
2018-08-21,113.8617
2018-08-22,113.6646
2018-08-23,114.0949
2018-08-24,113.6003
2018-08-27,113.2739
2018-08-28,113.3465
2018-08-29,113.6483
2018-08-30,114.092
2018-08-31,114.2775
2018-09-03,.
2018-09-04,114.8605
2018-09-05,114.7501
2018-09-06,114.6501
2018-09-07,114.5833
2018-09-10,114.682
2018-09-11,114.7071
2018-09-12,114.221
2018-09-13,113.9289
2018-09-14,114.068
2018-09-17,113.918
2018-09-18,113.776
2018-09-19,113.6552
2018-09-20,113.5012
2018-09-21,113.5122
2018-09-24,113.5326
2018-09-25,113.723
2018-09-26,113.6764
2018-09-27,113.9807
2018-09-28,113.8094
2018-10-01,113.8247
2018-10-02,113.8965
2018-10-03,114.1579
2018-10-04,114.6879
2018-10-05,114.5621
2018-10-08,.
2018-10-09,114.659
2018-10-10,114.6083
2018-10-11,114.4086
2018-10-12,114.3703
2018-10-15,114.0462
2018-10-16,113.8974
2018-10-17,114.1764
2018-10-18,114.8174
2018-10-19,114.858
2018-10-22,115.1794
2018-10-23,115.1664
2018-10-24,115.3763
2018-10-25,115.4838
2018-10-26,115.4737
2018-10-29,115.8947
2018-10-30,116.2368
2018-10-31,116.5291
2018-11-01,115.8667
2018-11-02,115.6439
2018-11-05,115.704
2018-11-06,115.5633
2018-11-07,115.2531
2018-11-08,115.649
2018-11-09,116.4789
2018-11-12,.
2018-11-13,116.6704
2018-11-14,116.4991
2018-11-15,116.3874
2018-11-16,115.9271
2018-11-19,115.9877
2018-11-20,116.2383
2018-11-21,116.0937
2018-11-22,.
2018-11-23,116.4729
2018-11-26,116.6225
2018-11-27,116.9017
2018-11-28,116.8359
2018-11-29,116.1981
2018-11-30,116.4147
2018-12-03,115.907
2018-12-04,116.004
2018-12-05,.
2018-12-06,116.4011
2018-12-07,116.0866
2018-12-10,116.6765
2018-12-11,116.7581
2018-12-12,116.223
2018-12-13,116.3993
2018-12-14,116.7916
2018-12-17,116.4549
2018-12-18,116.4148
2018-12-19,116.0698
2018-12-20,116.0205
2018-12-21,116.2248
2018-12-24,116.2204
2018-12-25,.
2018-12-26,116.1183
2018-12-27,115.9948
2018-12-28,115.7253
2018-12-31,115.5695
2019-01-01,.
2019-01-02,115.7681
2019-01-03,115.4621
2019-01-04,114.9822
2019-01-07,114.5631
2019-01-08,114.7281
2019-01-09,114.1407
2019-01-10,114.0487
2019-01-11,114.0384
2019-01-14,.
2019-01-15,114.3363
2019-01-16,114.1331
2019-01-17,114.4083
2019-01-18,114.5547
2019-01-21,.
2019-01-22,114.7516
2019-01-23,114.5741
2019-01-24,114.6134
2019-01-25,114.0168
2019-01-28,114.0497
2019-01-29,114.0225
2019-01-30,114.0702
2019-01-31,113.5472
2019-02-01,113.7529
2019-02-04,113.8742
2019-02-05,114.0402
2019-02-06,114.2271
2019-02-07,114.4304
2019-02-08,114.4965
2019-02-11,115.028
2019-02-12,114.7271
2019-02-13,114.9375
2019-02-14,115.0975
2019-02-15,114.9889
2019-02-18,.
2019-02-19,114.5673
2019-02-20,.
2019-02-21,114.5063
2019-02-22,114.2683
2019-02-25,114.142
2019-02-26,114.0658
2019-02-27,114.0332
2019-02-28,114.1969
2019-03-01,114.5355
2019-03-04,114.6904
2019-03-05,114.8017
2019-03-06,114.9704
2019-03-07,115.4897
2019-03-08,115.3577
2019-03-11,115.2945
2019-03-12,114.9371
2019-03-13,114.7362
2019-03-14,114.7894
2019-03-15,114.5814
2019-03-18,114.4372
2019-03-19,114.2313
2019-03-20,114.1497
2019-03-21,114.167
2019-03-22,114.6841
2019-03-25,114.4156
2019-03-26,114.6398
2019-03-27,115.1232
2019-03-28,115.257
2019-03-29,115.1347
2019-04-01,114.9333
2019-04-02,115.1144
2019-04-03,114.7191
2019-04-04,114.9674
2019-04-05,114.9701
2019-04-08,114.6869
2019-04-09,114.5297
2019-04-10,114.4243
2019-04-11,114.6282
2019-04-12,114.3512
2019-04-15,114.4936
2019-04-16,114.6744
2019-04-17,114.5122
2019-04-18,114.7043
2019-04-19,114.6947
2019-04-22,114.7668
2019-04-23,115.1551
2019-04-24,115.4156
2019-04-25,115.7674
2019-04-26,115.4726
2019-04-29,115.5197
2019-04-30,115.3259
2019-05-01,115.0003
2019-05-02,115.5598
2019-05-03,115.2626
2019-05-06,115.3795
2019-05-07,115.6099
2019-05-08,115.5161
2019-05-09,115.8429
2019-05-10,115.5339
2019-05-13,115.9161
2019-05-14,115.9433
2019-05-15,115.8571
2019-05-16,116.0351
2019-05-17,116.4495
2019-05-20,116.3135
2019-05-21,116.2849
2019-05-22,116.2414
2019-05-23,116.2374
2019-05-24,116.0815
2019-05-27,.
2019-05-28,116.3184
2019-05-29,116.5537
2019-05-30,116.3983
2019-05-31,116.7282
2019-06-03,116.4785
2019-06-04,116.0928
2019-06-05,116.0319
2019-06-06,115.9808
2019-06-07,115.7409
2019-06-10,115.5027
2019-06-11,115.3816
2019-06-12,115.4401
2019-06-13,115.629
2019-06-14,115.9061
2019-06-17,115.9693
2019-06-18,115.8793
2019-06-19,115.7891
2019-06-20,114.8039
2019-06-21,114.8377
2019-06-24,114.6579
2019-06-25,114.6382
2019-06-26,114.5626
2019-06-27,114.667
2019-06-28,114.584
2019-07-01,114.7241
2019-07-02,114.8263
2019-07-03,114.8134
2019-07-04,.
2019-07-05,115.1125
2019-07-08,115.0243
2019-07-09,115.1008
2019-07-10,115.0888
2019-07-11,114.8364
2019-07-12,114.7684
2019-07-15,114.6818
2019-07-16,115.0104
2019-07-17,114.8814
2019-07-18,114.8738
2019-07-19,114.8688
2019-07-22,115.0014
2019-07-23,115.2984
2019-07-24,115.2422
2019-07-25,115.2971
2019-07-26,115.5435
2019-07-29,115.5876
2019-07-30,115.6204
2019-07-31,115.4932
2019-08-01,116.0482
2019-08-02,116.1861
2019-08-05,116.589
2019-08-06,116.6941
2019-08-07,116.8038
2019-08-08,116.4778
2019-08-09,116.4455
2019-08-12,116.7587
2019-08-13,116.7296
2019-08-14,117.0932
2019-08-15,117.2249
2019-08-16,117.0792
2019-08-19,117.3905
2019-08-20,117.3743
