;id;data_set;data_set_label;indicator;period_type;period_from;period_to;country_key;country_label;bz_key;bz_short;bz_long;operator_key;operator_label;tso_eic_code;direction_key;adjacent_systems_key;adjacent_systems_label;year;month;day;unit;value;count_point_presents;flow_status;points_names;last_update_date_time;adjacent_bz_key;url
436;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionBE-LUX------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionBE-LUX------;BeLux;2021;1;2;kWh/d;73272405.0;1;Provisionnal;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);2021-02-08T05:50:46+01:00;BE-LUX------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
437;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;2;kWh/d;540574158.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-01-03T12:53:06+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
438;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;2;kWh/d;540574158.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-01-03T18:54:03+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
439;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;2;kWh/d;1294304743.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-03-23T15:02:28+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
440;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;2;kWh/d;166361232.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-01-03T12:53:06+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
441;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;2;kWh/d;166361232.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-01-03T18:54:03+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
442;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;2;kWh/d;593083983.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-03-23T15:02:28+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
443;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;190666176.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-01-03T12:53:06+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
444;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;190666176.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-01-03T18:54:03+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
445;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;258282323.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-02-08T05:50:46+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
446;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;2;kWh/d;70128000.0;1;Provisionnal;Mallnow;2021-01-03T12:53:06+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
447;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;2;kWh/d;70128000.0;1;Provisionnal;Mallnow;2021-01-03T18:54:03+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
448;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;2;kWh/d;0.0;1;Provisionnal;Mallnow;2021-02-08T05:50:46+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
449;1AggregatesDEDE-NCG-----DE-TSO-0002entryProduction2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Production;Production;2021;1;2;kWh/d;327728.0;1;Provisionnal;Aggregate Production H-Gas (Thyssengas);2021-01-03T10:36:08+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
450;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;2;kWh/d;15159984.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-03T14:53:49+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
451;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;2;kWh/d;15159984.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-03T12:53:07+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
452;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;2;kWh/d;21563330.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-03T10:36:08+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
453;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;Transmission;2021;1;2;kWh/d;45341976.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T14:53:49+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
454;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;Transmission;2021;1;2;kWh/d;45341976.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T12:53:07+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
455;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;2;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-03T14:53:49+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
456;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;2;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-03T12:53:07+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
457;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;2;kWh/d;45476692.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-03T10:36:08+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
458;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;207125376.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-03T14:53:49+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
459;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;207125376.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-03T12:53:07+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
460;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;784897111.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-03T10:36:08+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
461;1AggregatesDEDE-NCG-----DE-TSO-0002exitFinal Consumers2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Final Consumers;Final Consumers;2021;1;2;kWh/d;19056454.0;2;Provisionnal;Aggregate Consumers H-Gas (Thyssengas)|Aggregate Consumers L-Gas (Thyssengas);2021-01-03T10:36:08+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
462;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;2;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-03T14:53:49+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
463;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;2;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-03T12:53:07+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
464;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;2;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-03T10:36:08+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
465;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;Transmission;2021;1;2;kWh/d;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T14:53:49+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
466;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;Transmission;2021;1;2;kWh/d;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-03T12:53:07+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
467;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmissionDE-GASPOOL-2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;TransmissionDE-GASPOOL-;GASPOOL;2021;1;2;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-03T14:53:49+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
468;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmissionDE-GASPOOL-2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;TransmissionDE-GASPOOL-;GASPOOL;2021;1;2;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-03T12:53:07+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
469;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmissionNL---------2021-01-02T00:00:00+00:002021-01-03T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;TransmissionNL---------;Netherlands;2021;1;2;kWh/d;0.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-03T14:53:49+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
