,European_News_Index,Germany_News_Index,Italy_News_Index,UK_News_Index,France_News_Index,Spain_News_Index
2019-01-24,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-25,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-26,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-27,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-28,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-29,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-30,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-01-31,247.67710876464844,168.0872344970703,169.9978485107422,406.90740966796875,363.0477294921875,131.97442626953125
2019-02-01,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-02,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-03,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-04,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-05,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-06,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-07,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-08,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-09,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-10,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-11,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-12,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-13,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-14,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-15,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-16,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-17,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-18,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-19,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-20,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-21,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-22,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-23,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
2019-02-24,230.151611328125,155.94647216796875,158.5883331298828,460.38433837890625,267.5835876464844,99.71837615966797
